,TB-000005-D1WPLL,TB-000018-D1WBLL,TB-000023-D1WBLL,TB-000025-D1WBLL,TB-000038-D1WBLL,TB-000042-D1BBLL,TB-000048-D1BBLL,TB-000048-D1WBLL,TB-000054-D1WBLL,TB-000071-D1WPLL,TB-000115-D1WPLL,TB-000174-D1WPLL,TB-000177-D1WBLL,TB-000191-D1WBLL,TB-000192-D1WBLL,TB-000195-D1WBLL,TB-000203-D1WBLL
C11orf16,19,16,50,44,36,7,21,42,33,0,0,0,1,0,1,0,0
TMEM9B,17,18,20,9,17,5,11,11,11,1527,1211,1088,1132,1629,1673,869,1978
NRIP3,34.1206821539214,22.0993797990579,24.012429667603,62.8154487962126,28.0646504331338,15.6281800389333,35.5690706461491,24.4346488397156,14.9311959572414,89.578298607152,438.31031984206,71.8612511120596,76.5296906071423,119.498105984355,545.29095817406,345.692055247275,222.018840620832
SAR1A,46.2944459234369,69.5753509841746,68.533812577338,56.1935089563204,77.1082933004731,59.6068556410988,48.9869349161947,48.5642417779707,55.8297675072451,11073.1375020099,10779.9830165555,7809.37417950408,5633.02714780018,9793.71380229761,14403.6207084324,11315.5557791687,14840.4450957621
C21orf59,18.9194552031289,18.4836199975715,26.4765972364325,18.174053247651,9.8820527422557,35.4570154159631,20.2375754327878,19.639765825628,15.1779900063189,1464.41135830135,541.819724885967,616.597108231359,1423.32387153821,1588.07382952616,2000.82163612268,721.138484673822,1081.37650190491
PSG1,4,6.73974085106348,5,5,15.0687154906156,1,3,6,2,3,5,4,10,14.107113563528,15,13.1686481048317,6
B2M,0,2.75069491304398,0,2.25789577111668,0,0,0,3.73830311582036,2.70761122827276,78271.2629721501,60075.2837173108,146590.489932477,82032.4798577333,147599.665902901,143234.984693024,93750.6781805046,185277.07059644
PSG2,5.10249298526187,16.2128362625106,15.0004661989734,4.11967843282926,10.2307705289317,6.25543261023571,26.3649540036781,11.2655746959902,6.98599422437431,12.1943588086205,17.6582323548006,8.12633739471129,17.0429560280294,18.0984449361598,29.073798733915,16.0258926519504,19.0143073363042
JPH1,3,3,0,0,0,0,0,0,0,540,136,165,64,2,766,29,311
PSG3,0,8,0,5,2,0,1,3,0,2,6,5,14,9,16,2,7
PSG4,1,5,3,5,1,2,1,0,4,0,1,0,1,10.6793310142709,0,7.27313205209891,0
RETN,0,0,0,0,0,0,0,2,2,14,308,220,201,1623,2305,418,1133
PSG5,2.66149783382868,10.5002228087662,9.26746235223795,3.11400224287016,10.1068561870093,7.96571651811337,5.38823965270041,13.2674742501395,0,1.03028476021152,4.09883740583036,1,3.3352261046927,6,6.02095992722716,15.3660419299669,7.8288383095763
SLC2A4RG,18,7,15,7,56,15,16,9,13,613,583,740,760,853,791,404,957
PSG6,75,3,0,0,1,6,3,1.21614144797912,0,1,4.09658146188403,1,2,6,21,4,6.84043988515956
BARHL1,3,0,7,9,3,10,2,6,3,0,0,0,0,0,0,0,0
PSG7,0,8.49813944211789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FMN2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
PSG9,1,5,4,0,5,1,2,15,0,0,1,3,13,10,15,8,7
PSG11,0,2,0,0,1,0,0,0,0,2,1.45170926905798,0,2,0,44,2,18.0797800574202
PSKH1,118,169,177,121,139,265,414,293,115,693,561,945,899,1169,1771,382,941
PSMA1,12,8,7,6,9,3,11,5,5.82388230483933,7580.51522400936,6181.25783391545,5658.41621566258,6189.06301478906,8297.46199094935,7416,6820.62922590636,7134.53713513701
ZC3HAV1,148.878975516452,87.9918636596367,159.044282877735,167.341989250369,88.5243765529535,63.9847764540876,127.369698550927,130.910555220452,150.930839520266,36047.3330513292,27840.0589507213,23254.4605162811,18744.8545662272,30000.7642408255,27170.0662232216,24359.4450598787,28651.8741598853
PSMA2,48.854122577736,39.8973930039312,51.1044206351267,48.5842450613129,67.7602652687285,36.1773032454284,45.9425714044185,40.9088999248412,34.2638021832827,4480.64442341494,4008.09403594006,4627.07699434969,4986.23281576677,6273.07468865901,6573.31360561841,3968.43617716464,5397.81154718466
SLAMF8,5,13,2,5,1,11,4,6,5,5,13,24,9,16,8,8,5
GPR137,159,85,145.515235859976,94.5988528700045,154,117.743334311297,72,87.6149287536873,93,386.42067848538,325.482252468344,429.943816976979,373.274539482253,491.811917994361,399.080857032017,302.992649573633,458.743680982412
PSMA3,665.113599309189,368.703226620423,816.933936211474,627.69529087298,651.191255691836,494.101387766691,590.670719133542,566.212645179516,400.349454006536,2200.3165686629,2918.44830349444,2096.89440898664,2654.75594828724,2042.52137045361,2917.13642803385,2357.65847179251,2851.8611064525
SPHK2,43.7765385495213,46.8102449403492,64.9228484923512,69.2930329190492,85.044959847149,29,60.5871927721602,72.6629197510981,37.1275615668931,191.402954823224,320.249449847107,317.06862681764,379.641347804549,466.472940574591,366.678904647411,158.173790157139,363.724002967415
TCEAL7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PSMA4,6,10.0347271439706,7.0494199202525,9,4.08324972218099,12.0785718327868,4.10778747250332,9.08632497023179,13,4163.26765063988,3172.16189013875,4209.22898099278,6507.87606195119,4243.47836123751,5722.97565125827,3386.44078511204,3581.41861754947
GRIPAP1,63.139837129981,62.3608590585301,71.8949779436054,58.4949168138908,40.4948755576143,56.3233811014892,47.314340003575,84.8775739303427,50.8818979380028,4603.77260215565,3224.34070026534,4137.71703696069,4355.97588859382,6360.81507444727,5510.09719360877,3628.23116403498,4392.6360241093
EMC7,1,1,0,0,0,0,0,0,0,1217,1131,1245,1267,1709,1547,1391,1701
RAD18,4,7,10,2,4,12,4,6,18,2656,1688,1919,2871,4302,2562,2482,2475
CELF4,23.4337179984046,58.6372760546046,19.1573338061996,29.5513864731906,56.8209421462729,43.290412614253,22.840099583879,24.0065726395377,3.14008302370453,8.04572816791073,5.07431536576788,2.16922129320057,5.72142493928004,7.03174011357755,7.37636299271853,9.04253608244136,7.16904131757746
PSMA5,21,48,54,43,25,43,35,23,23,3041,1904,3547,3999,3477,3707,2180,2940
PSMA6,20.2510708033716,9.55305297964332,37.7916771108251,35.0196968402112,8.34060040297402,29.8188318832309,37.78820617238,31.8034750540285,4,20387.4046117771,13192.4020217098,18168.218504505,15581.9896775057,15678.3711178027,11207.2484440667,8683.43264839482,13752.7450814528
PSMA7,102,46,163,110,99,32,107,116,50,5382,4298,4222,3934,4907,6330,2473,4548
CDC42SE1,28.5377498819293,23.0569168019651,56.8820883170103,41.9161387163673,37,31.8365597986285,16.6786972790847,23.0887981110632,24.3785125482817,18555,15130,10113,8437,12011.9770797177,17967,22724,17369
FSTL5,0,0,0,0,0,0,0,0,0,0,1,3,1653,4096,0,31,5632
UGGT1,93.263897461502,98.8191951272378,89.2156611556176,95.5643967859409,87.0613469076394,97.4169377993429,108.661586665791,121.595872486667,44.9841153163997,9778.77227079982,6881.45930158915,7714.58470737381,9853.47889762196,13247.0135200268,15926.8100946889,8132.28209023525,12002.0860048377
KCMF1,28.4220883663388,11.9734403735696,11.2732571907012,11.9711716305412,15.3015535714188,6.14916227638744,13.9743745760565,13.3261822299268,7.50728208489387,4076.13311225652,4249.59764160017,3150.27165802023,3026.27015453656,4377.58394595564,3784.87531601244,4404.17754311995,4480.71723104861
TM9SF3,17,17,27,32,8,14,8,7,18,12883,29411,10532,22179,27678,22976,21110,20278
PSMB1,0,1,1,2,1,0,1,1,0,4422,3433,3942,3941,4705,3969,3570,4590
MDM1,6,5,0,4,12,16,3,2,3,1815,1354,1491,1451,2230,1882,1547,2224
LGALS14,11,14.6448045469586,29,20.0866599817057,13.4625913673682,11,21,11,5.17670160886507,13.0718384322313,14,12,16.0869027401593,10,10.1346876395315,20.3167302917176,8.12450481976247
C8orf4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,836
UBQLN4,1,1.93523655063834,0,1,1,0,0,1.9319790584769,0,2107.14326661858,1490.71670373128,1776.5818554209,2731.69740242982,2329.37905981815,3302.51351280054,1174,1657.97904850496
AGPAT3,40.5733758411925,50.3264506969762,55.1084776552798,30.1238348552786,49.5521908400401,57.2080714842989,80.1841749981167,58.4685048452434,46.5037145275677,1973.85652331772,2584.19428416752,2504.12188062739,3579.9155377018,2114.92610389294,3079.65534129894,1422.14527392194,1630.13774078442
AGPAT4,165.708219540951,317.019955760308,244.004378391885,193.041971935314,220.224491535019,127.309745925875,205.500722064909,140.014764694019,141.011961665436,2965.1537300484,320.391149329016,4266.1786001077,742.023036439185,1125.97861891578,273.85678871899,833.581112115684,352.631457607041
DPYSL5,9.26249230409467,8.58587312058197,12.7050589474965,15.0538714416954,20.6863060751229,9.17586619798971,9.67322181761393,14.7417091554959,10.341354678776,14.2108985362386,24.4949443926667,17.0060558257651,46.1907704862834,13.0566751502963,22.055315024702,14.0234389337461,29.1284317267248
WRNIP1,28,2,18,14,15,7,3,3,13,3399,2245,2202,2357,2858,3621,2086,2470
BDH2,20,17,44,22.0097456528379,18,38,22,14,13.0152390058902,2267,1657,1790.39388166138,2084.12425145166,2134,3040,1995.10710582712,2876
ANKS1B,322.808332830228,162.733225665702,354.097679551065,276.3967708393,249.403654615366,133.197091811558,199.745325164806,198.265132183622,246.086243403786,131.056096146113,54.2991021798298,48.7333528020137,117.498302935322,25.3917095879471,161.553000201233,71.4137373330827,118.237003725429
PSMB2,75.6077729350881,69.9032520229688,81.8831969515339,86.9029346507352,70.6504532194588,100.700959724676,76.5399224341955,78.1525380759986,58.2122171509713,3861.47742685554,2922.63384771002,3405.00553397585,3614.48145794858,3864.16432468151,4469.74604334474,3232.40833815108,4025.58814326324
TMEM167B,43.2476630165151,52.9464859364117,87.5868604839891,59.4298880059575,58.4892991563338,64.6954880107272,77.0755388153861,54.2948454165904,43.9824856156232,6952.20710702152,5578.25520115726,4287.02904699348,2716.15807362059,7841.1214630775,6612.58309381947,7162.48282923454,8096.71549696775
NDUFA4L2,3,5.75536337508954,14,4,15.7831948606486,2.94041561975424,9,4.00052934887101,14,12,24.7694357595681,6,70.8746438952414,46,43.0004941729338,11.0000737615174,42.1349385375143
PNO1,156.321035356014,83.8749347740317,141.140496283399,121.792554240038,103.600389831764,134.197806538996,159.081157868053,143.523485557406,114.204903419625,885.062840281354,1506.11098612055,861.855024184477,907.179783855623,1013.71448421311,1702.40661651429,1524.38124657334,1515.92352945684
PAPOLB,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9,2,2
SH3GLB2,43,88.1258261961765,161.568476187899,72.2687643861135,23,44.3048429383998,84,60,37,1859,1900,2256,1842,11719,14460,1483,2983
C15orf39,4,0,0,6,2,0,0,0,1,3656.74917591196,3301.81305220603,3095.43873205435,1672.34532922264,3003.45229136525,1339.7396562031,539.468077309337,1364.03764612005
THAP10,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0
SPIRE1,2,3,2,1,5,0,0,2,8,7.35349843229435,34.0304834319626,21,25,47,83,51.1492555639237,29.7798866439
PSMB3,4,4,22,6,3,0,7,18,10,2159,2443,3352,2944,4021,4529,1514,4175
STARD7,37.8729008219982,15.4238632237534,30.3673188984692,23.2551560275307,28.5102714783669,13.9256285408521,13.7097969626293,19.5435572077882,25.8686993131197,1130.77232920084,1191.30241263685,819.990302482215,981.843421254622,1253.64736607092,759.357710966666,983.17528695258,532.684366746438
MAP3K7CL,22.0876591197079,19.6099183558078,33.2886718404345,27.5956002433797,18.6106012308723,4.86155303789207,7.46077754213342,21.2811383021191,4.53871474819607,99.4967267157867,446.820725756896,461.523500192476,86.4426355020968,479.601468975727,251.831657199895,228.633368975188,1125.83980982096
IFT46,167.112455260973,100.858504326277,174.631878761676,156.051516963752,140.236139456554,91.1493684106578,65,73.0861675520816,79.1178059460904,723.262928656795,331.980313449894,465.83545317994,837.773445989125,674.617483271093,456.022365764474,508.282322421901,744.700971916089
C1GALT1,10.2993718640973,10.1535163488967,7.06601274088269,12.2341114670186,8,18.1689435622455,7.09100336070818,3.21638185261217,5.08198481328134,2862.04631107466,1898.70463985095,1412.60432017221,3720.56947836893,3798.47323459538,6102.86182868309,6022.19824036648,5428.90168244563
OTOR,0,0,0,0,0,0,0,0,0,2,2,4,4,3,2,7,3
EXOSC5,26.5305470138029,4,13.5636301411818,13,10,1,8.18784436694184,5,8.86760381474327,194.861385075195,169.381834621768,331.353329938735,427.793439907942,270.100217572541,273.141991513411,58.4614667968647,177.906026578066
SMARCAD1,12,0,3,2,3,1,1,2,2,3239,1616,2127,4685,3515,4431,3187,3790
MEIS3,19.031373610239,13,17.1904522844174,7.0880459675888,14.6227779467058,18.3509758931504,13,12.1154669056532,17,41.1387257645516,12.0097818017679,33.2911615043644,21.0605265080064,24.0131312620104,26.4003722799288,27.3349936418632,23.3218581035278
C2orf83,8.65112178195909,25.2635844230829,25.678409997441,14.2497465400301,22.781959799211,21.1040336184526,16.6044836765465,13.3927822746885,5.92585128565541,30.7265044609209,13.3314090561937,35.4989983578139,26.6990946612969,12.3366854808963,37.2733101156778,22.8761638527899,9.24745952159522
DHX33,28.9145619061526,47.6609528331353,26.107285496586,27.4984170797461,26.5440812640744,15.7340339960221,53.2628436485363,32.3301756658888,14.6423920851157,1851.58391833152,828.876652450027,1392.50414235007,2464.76177738608,1119.90115741365,1770.54219713147,623.895158032323,948.336205906701
PSMB4,49,128,156,60,84,42,128,130,60,13414,6425,9260,7175,12796,12792,7526,10910
SEMA3G,0,2,6,0,2,2,0,2,0,6,4,10,45,14,23,3,9
MCCC1,5.80759908361604,11.2643384856092,20.9978554439282,5.82737462672021,9.55665320387902,10.260821982183,12.9312634477134,11.5248682165173,3.35861117537735,3333.21565272872,2034.49934808548,2664.29801187183,3240.16519631558,3765.45622051715,2576.91402286622,2218.81243558584,3752.71501765553
NMUR2,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1
LXN,100.420300408338,134.511124265331,76.7198108397542,87.3288612326,123.1530063986,117.174388934358,102.422934322685,77.5646147292728,80.6469559154379,1014,383,474.903886584638,744.74176424655,422,852,509,738.023154535678
NCLN,12,1,4,0,5,6,3,3,2,2468,2044,2751,2185,3565,2767,1271,2784
SPPL2B,15,7.02664720750287,8.0247642373199,14.679769089741,12.266178212814,8.28240615336397,7.55898973729561,7.12135317274363,2,8512.1933577634,3285.2811868864,4674.72794023327,3463.85918605424,6168.10607661139,3017.56328630881,1378.41007983382,2940.86802528114
FEM1C,13,10,11.009407887111,18,23.0301413707122,17,10,11.010971967751,4,8803,3866.65724563217,4972,2780.83685843077,4374,6475.74005231949,8450,8635
PSMB5,0,4,1,0,0,2,0,2,2,1072,739,1025,1480,1109,2179,922,2060
DUS3L,2,16,14,9,9,7,7,3,7,1185.18098892225,1164.85721626966,1401.84407524053,956.474507981188,2011.49209215263,1798.66304899556,593.151257186589,2129.91263510416
CA10,0,0,0,5,1,0,0,0,0,0,1,0,2,0,0,2,0
SMCO4,4.31511511577848,2,0,2.37553111649727,8.57266998680375,2.09066414777613,4.10074261592221,1.50710371941777,0,105.259409940742,105.35893501714,145.139548754847,219.216806458861,63.075606418492,258.286058205865,43.1990927408989,75.0520599184765
CCDC177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMEPA1,2,4,8,11,8,5,13,18,3,15,173,22,40,33,267,490,176
ARNTL2,65.0822230055088,55.7421292697539,97.363561274758,85.5560577177851,82.3277436135142,77.1037298150227,70.5204390104766,62.5791012072958,53.9109870994682,96.9770157445416,498.178227466396,745.762995378809,601.136320653267,271.877960764716,175.220927821667,154.111343612437,189.483565760397
PSMB6,5.08020691081126,3.38662519885717,7.14132872655101,11.7234208276883,1.45507214820989,12.7775035490983,11.3827048152943,7.18236071702127,4.22932355652164,3140.20458859534,2404.19717488256,4183.15243173639,2876.20027018731,4448.71658463305,5292.04784143541,1581.54409680946,4681.71440826297
DUSP22,57,13,100,83,17,11,19.9861017130773,28,28,1012.64868459326,708.593389461694,781.207377777163,369.266327755587,2333.35310869769,1445.84914025548,915.716460968129,1241.20040834772
HMCES,20,33,37,33,39,25,26,41,23,9752,10770,6116,1374,16209,7877,6771,10942
CMC2,83.5818415279036,115.104176285306,169.936329263802,143.97727232633,150.791590324939,152.178410769986,124.295847724595,121.409935098643,138.056717289188,2243.24303157559,2291.59733104136,2212.65069370171,2049.46815884747,2091.01696982897,2370.61821934775,1765.30815359573,2317.11518853417
ENY2,18.730700095729,15.8473175348669,21.0961314350384,17.4559432874212,12.0169057788256,11.7376353676381,18.7566244343465,15.9904916770052,9.67335179900377,4141.29751652119,3023.66201968664,3318.15400456098,3006.88546044179,6808.23537723626,7641.82116696785,4589.49510925315,5770.99918384599
OLFML3,0,0,0,0,0,1,0,0,0,38,10,69,44,37,53,29,50
MRPS22,72.0657964124766,52.1512813345578,76.9160940875143,74.8673397577036,62.0183974471155,17.2336074476072,90.4872446161243,61.4183495580875,45.6331650519036,609.594508320756,535.228243298549,518.948268635597,716.677166383863,653.984864336379,1366.79749850336,625.204063906622,474.591408984311
EMSY,18.1723742707049,26.5561876395304,33.6544956152687,22.2718118639652,22.8354481114009,19.0249755706865,28.6735859933915,17.1337422510375,21.8274419847294,2174.52150977784,1916.39991582114,1625.65920403484,4057.76144945355,2651.42765662011,3590.33063979237,2746.42898432295,3237.06549432279
MFF,2,0,5,1,1,0,0,0,2,3828,2713,3084,3344,5426,4589,4057,4383.99621676136
SDR39U1,939,681,1029,1230,967,1310,730,683,765,2988.54570391293,1156.62500075554,1636.08358961649,1593.55219595888,2225.78068439774,2662.02120677044,1940.06192355597,2317.87353769162
XAB2,18,57,96,90,115,42,79,70,88,4182,3726,4409,1834,4206,4776,2965,6115
PSMB7,181,244,355,216,364,244,355,459,490,4618,3963,4850,5243,6643,5756,4062,5804
SMYD2,5,2,2,5,3,1,4,3,1,2453,4594,2342,2574,865,756,825,1041
C5orf15,8,0,3,3,0,0,0,3,1,2832,1782,1844,3793,2324,2271,1726,1961
PRTFDC1,0,0,0,0,0,0,0,0,1,5,6,10,0,2,76,35,24
NT5M,4.62860781342682,3.2283688966197,3.76340162873108,0,2.42799942401987,1.13136808048374,2.99530779645001,1.0277827742704,4.04417730525611,178.136360535446,141.055588351953,96.073969736842,144.108780680701,47.0038423068394,215.105414890082,25.3901610175699,69.3635831821954
NIT2,139.338158558071,98.3858635812078,272.071651868433,168.906439063595,130.368486168841,135.864818668577,147.792548902694,158.65674553698,172.352341590046,1493.13782910945,1151.44477770872,976.791975968066,1890.54151404553,1768.36247744417,1360.000267618,996.934706349217,1071.4405820499
MEPE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LHX9,2.0226857850267,2.02262766029901,6.40172621679707,3,6,3,4,3,4,1.01259400149964,2.01579108796083,6.00935969197463,6.13947436270043,3.10000208320583,2.00230057149292,2.02354765253418,5.00250268922832
OTUD7B,40.6160544008113,38.4073599008697,59.0289261401522,63.2281406712871,57.5301924296465,52.366523344116,70.0409222648487,63.2221748294881,42.8433567954473,250.815924918283,291.1005030675,213.505324703649,332.445604104521,208.736102438777,507.676585934005,479.406838815668,300.087848771008
PSMB8,224,164,305,329,143,60,129,197,191,7411,3968,9626,7905,11153,18622,5489,11023
SHD,4,0,1,4,5,1,0,1,1,3,1,4,13,2,3,8,10
RGMA,5.66162905530024,2,2.10090901893461,2,4,0,6,3,4.19059955637849,0,17.7867278686253,0,9.74551022110755,588.756327372174,2736.97838198727,336.272963131387,2776.61053077025
WDR93,15.5672159004891,15.5263365397833,28.847763732538,36.7523921930385,20.307927145506,29.5392322773706,8.67198494146206,19.9018279210152,14.7960414559345,23.0328062191528,33.0802728877866,21.5088078958437,40.1398521340256,28.2169396339313,32.4726129003847,19.1560281518278,21.5255269015573
PARP6,64.0127555708922,76.0843608941517,82.6966494420914,73.5590955426813,106.359060937166,103.07843270189,81.162010198894,50.8257400101514,50.2993871685823,10134.823732532,6156.21937129124,5992.76819418627,4715.08094937022,9874.04921913093,8530.69433956273,8136.59294906826,10228.8323212329
C14orf132,0,0,0,0,0,0,0,0,0,0,1.71396908550065,0,0,0,90.3210291776684,8.34535977475284,96.110781927867
PYY,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,8,0
ATXN7L3,76.9251628714727,128.187628210887,102.069614138885,123.820479654948,47,112.680840499972,125,97.8256302831979,76,6288.51709462278,5434.07037902005,5747.64700773247,3771.7170198093,9853.18294132339,10204.1980572815,4875.49023436896,9052.71880769803
CEACAM19,48.5436213421507,46.8067616593025,63.031507468955,47.2620585927135,52.2461630437307,44.0793488424012,60.417872947982,58.0598581277696,35.7629084754291,51.9736051048134,38.2309129455482,44.6291604915687,19.2369532162436,97.3478215856074,107.818000922533,45.829029779774,44.9758856206546
FAM20C,3,0,0,0,0,0,0,0,0,1,139,47,35,21,94,20,94
STOX2,28.0643397742671,39.3634659241554,29.1950959828664,38.5042765348203,41.9060339159646,24.3977652664088,51.8624211409703,52.4605291601958,13.7097983346372,20.0154507334045,39.0211212073562,30.0029109794441,166.102448994846,53.0145680130656,396.011730637813,29.2808410439481,153.087645759883
PRDM8,141,13,31,15,5,53,6,5,18,1786,607,694,134,288,148,192,195
PRDM9,54,68,70,77,102,42,127,107,50,5,8,5,2,0,1,5,3
PSMB9,42.5821396773995,47.0559154705967,55.7319140634963,57.7781425733006,53.5905882879461,117.034064397946,37.6438729119185,69.7631180818615,33.550418632926,2181.2011148472,1033.01579535011,4518.66302733334,3161.1274708003,4265.70962353482,5801.87410312703,1303.03778869187,3273.96396284065
PRDM10,6,2,5,9,4.81589853435929,8,5.99999998243323,3,3.999999967343,559.10314561279,496.039974993947,528.475728432224,865.45611911209,437.106648007385,653.356423283805,749.354842349049,452.285633702787
PRDM11,2.29977063486236,2.2620869969955,0,0,2.24735738282583,2.17390744495282,6.67269352643549,5.97494363452221,2.76153841034695,394.191240133844,523.700465820998,334.951265532037,420.202135181612,134.289304124715,1005.28687605426,464.55363399917,730.509678090798
POGLUT1,113.571078770132,71.317984244592,114.24592651422,88.0641367907148,127.864762198025,110.515691730928,135.066317768018,154.454783548121,96.7325307950014,1008.16030778894,851.315695997027,599.30252218661,1688.1088367174,882.400951969946,1125.13104971635,804.798153904498,750.961406697077
PSMG2,9,10,17,12,12,7,0,12,10,3061,2954,2854,2749,5828,3633,3517,5061
ADPRM,15,6,34,22,27,18,7,17,10,770,712,774,877,1270,840,1411,1531
DTWD1,108.323495969256,114.015897936081,137.10955473265,123.214966812897,147.084554712614,131.188347333797,119.828205654844,127.165807386883,90.5547625373452,1132.53253178247,843.535258809389,688.388405375506,1507.58925465806,972.419650463808,942.390363478611,959.364007377373,1036.03960199284
BBX,31,14,11,14,7,6,16,6,0,7473,10888,7329,11212,20620,9460,14639,11717
PSMB10,124.348765877646,36,177.040009413197,184.885111456144,147.627376720055,15.3811043854469,316.181506133087,315.87255541301,69.336140740978,1781.09851949627,1672.93026956869,3907.64830411902,1694.21229519733,3625.28136880351,2305.27847780394,764.580828619361,2902.11270663353
CDC42SE2,44.1991642994942,17.7067236435203,29.6193847180915,33.2857430912371,58.3083282349186,53.7742212269557,37.4879486710708,9.59277719557396,13.0838367016121,4930.36330541573,5508.09179348977,6020.8095080449,3870.69952502164,10661.5715100349,7636.84747782544,10699.5662308294,11390.1663612655
KIF15,4,0,0,0,3,0,2,0,3,1615,477,2531,6260,2761,3361,882,2203
TOMM22,62,63,103,119,93,100,82,43,59,4092,3253,5012,5863,5033,5238,2774,5091
CHPT1,117.343312111396,82.4039188826745,127.560226360516,136.704975415017,115.23815894836,59.9605242151485,124.438667538107,103.825155817173,100.65692389349,5477.46201214392,2430.41724649874,2476.48257113731,324.139905273677,3227.01939157287,4473.79016267048,4737.7075555616,3737.73331885814
TULP4,10.3871148116456,19.7651406720756,22.291873452257,11.1410852939902,11.047380990673,24.1971581995624,15.1688569980623,13.0158335909201,11.0114728962889,7742.39213732559,4731.91165089094,3238.82439549797,2943.75372472233,2359.74724292588,3994.4128650767,4120.48767355842,7604.8287291671
SLC12A9,79.6336578479212,91.4759343572888,121.653664554183,110.364905133427,55.9895174718778,91.0785506404727,95.1571661029153,97.7045585847135,65.7739513683994,4314.21889012698,3794.47654210535,2647.19002541825,2709.75629505518,5647.40345223133,2725.37414636772,1601.57136304734,3444.0184239236
COQ8A,5.72695684465713,1.18411455968274,0,0,0,0,0,0,2.10209865363319,1283.76009159729,808.94228672275,1270.25108632772,1538.55504857075,1384.94891429256,1531.53135947728,1420.04375170988,2645.09935690129
CTNNBIP1,20,35,112,116,14,12,52,59,38,2061,2258,2149,1128,2965,1964,819,2266
ADAMTS9,33,16,7.02103933071378,6.08252510851802,13.5827336817511,10,20,21,13,15,19,23,29,19,25,45.0927465695166,63.1668779526008
BAAT,96.8428556743838,99.3279565111932,131.339649871119,109.518492264411,120.831697399839,84.9421817842516,134.743798736045,150.415777534394,56.9504789550118,86.2039798269985,55.7945749834335,54.0510983792848,128.84957247539,107.676719852098,93.8097803820961,103.401156407658,77.3911881957174
PSMC1,479.093067434092,317.199203734312,528.960316887253,374.571473205953,517.206456524038,321.210188596264,295.32898238244,310.791939766801,363.198693247134,4219.31323020835,4058.42849537138,3875.90708823724,4146.71518845491,6062.0962611523,7453.88424220481,4662.69435546502,5743.87399088184
GSN-AS1,390.281896721578,126.476258030837,169.495867757182,180.925715715406,235.713272172104,270.12707559867,350.729588266495,226.199984636951,147.125583380234,97.9520621845359,93.4834212596078,56.6707685626681,63.2993422700246,37.9365153772427,143.80880843834,49.3769257506904,31.8293608264187
SDHAF3,0,1,0,0,0,0,0,0,0,167,48,160,521,337,658,214,454
YAE1D1,1,1,1,0,0,0,0,0,0,72,76,61,214,93,179,108,110
CCDC47,62,62.4017949053077,73.4718246765434,93,95.0832146748099,23,51.257388778449,58.673692263932,52.4350493181606,3629.91123731112,3988.35007647028,2542.90450115746,5059.07711769634,2562.94893423344,4422.60424298351,3596.04645826777,2937.48463189765
ACKR3,0,0,1,1,0,0,0,1,2,51,48,4,83,7,737,116,1401
PSMC2,9.48295903247824,6.85016915359222,11.0251212006945,7.47634402462256,9.80999354643474,4,5,2,2.97716579822931,3357.53229724413,3555.04089201192,2500.690836432,2423.62581198962,3788.26177054237,3355.61563462624,3216.53516688091,3105.63313567987
CABP4,34.0863549168801,32.9064197643775,48.921417776863,49.0215496961927,26.7275083873173,45.5556121195853,58.6253652982732,52.967001637412,26.9283640643094,17.68346937285,45.5291889964058,32.2742148901611,68.9027734586807,23.1291912487958,33.2982437364988,35.5635958826861,15.4644671329729
AKR1B10,4.58330892424136,16.7735774552418,16.4025412975357,21.4358234382053,21.1211586913472,7.09656106443096,12.0952672188374,8.9686869775453,13.629798980742,14.1352563107513,10.5383838904432,8.19278182076829,4.11975813756105,12.2077790730768,9.12973022740135,5.34888270817051,1.00538017523316
COQ9,0,0,0,1,2,0,0,2,0,1006,547,732,1518.97901849366,1223,1260,458,888
CCNL1,292.610168794618,275.297761471604,426.256314259601,379.253726868492,166.461666297617,209.222573581244,134.026354691282,207.493219343746,176.868641366489,145044.735297729,71061.4983167925,88459.1924995528,45725.5692719885,86901.100782924,136001,97681.2383849313,99489.3941775795
CIAPIN1,4,1,0,2,24,0,12,5,12,1428,1171,1475,2140,2418,3539,1093,1880
PSMC3,0.943273494385045,23.518994113274,23,22,9,14,13,11,15,4641.20183278762,3033.99999899392,5150.17994765188,4502.57164292291,4446,7207.99313836134,2436.36161694728,5706.7014812189
C16orf62,268.141160275865,293.234604753591,454.728102443367,351.797189840258,375.922798059612,236.073995398934,316.078215428381,264.208548403533,367.289196307799,2598.10027465005,1445.22776749768,1791.33484976361,3153.64299475527,3320.34173702291,3976.67516403935,1991.58856634793,2669.33881601641
